ID,SwitchName,Port,Status,SystemName_Port,SystemWWN,AirRackName,AirRackPort
533,L1-DCX-126AJ-SW12_VS50,B04_04,Online,OLAN1_02_04,50:00:09:73:98:02:74:44,132AM_AIR/62AH_MDA,C_P05
534,L1-DCX-126AJ-SW12_VS50,B04_05,Online,OLAN1_02_05,50:00:09:73:98:02:74:45,132AM_AIR/62AH_MDA,C_P06
535,L1-DCX-126AJ-SW12_VS50,B04_06,Online,OLAN1_02_06,50:00:09:73:98:02:74:46,132AM_AIR/62AH_MDA,C_P07
536,L1-DCX-126AJ-SW12_VS50,B04_07,Online,OLAN1_02_07,50:00:09:73:98:02:74:47,132AM_AIR/62AH_MDA,C_P08
537,L1-DCX-126AJ-SW12_VS50,B04_08,Open, ,, , 
538,L1-DCX-126AJ-SW12_VS50,B04_09,Online,OFFN1_01_04,50:00:09:73:A8:13:34:04,132AM_AIR/62AH_MDA,H_P06
539,L1-DCX-126AJ-SW12_VS50,B04_10,Online,OFFN1_01_06,50:00:09:73:A8:13:34:06,132AM_AIR/62AH_MDA,H_P07
540,L1-DCX-126AJ-SW12_VS50,B04_11,Online,OFFN1_02_05,50:00:09:73:A8:13:34:45,132AM_AIR/62AH_MDA,H_P08
541,L1-DCX-126AJ-SW12_VS50,B04_12,Online,OFFN1_02_06,50:00:09:73:A8:13:34:46,132AM_AIR/62AH_MDA,H_P09
542,L1-DCX-126AJ-SW12_VS50,B04_13,Open, ,, , 
543,L1-DCX-126AJ-SW12_VS50,B04_14,Open, ,, , 
544,L1-DCX-126AJ-SW12_VS50,B04_15,Online,DQAI017_S4_P0,10:00:00:00:C9:FC:52:6E,146AQ_AIR/62 AI_MDA,A_P05
545,L1-DCX-126AJ-SW12_VS50,B04_16,Online,DQAI017_S4_P1,10:00:00:00:C9:FC:52:6F,146AQ_AIR/62 AI_MDA,A_P06
546,L1-DCX-126AJ-SW12_VS50,B04_17,Online,DQAI017_S5_P0,10:00:00:00:C9:74:C0:4A,146AQ_AIR/62 AI_MDA,A_P07
547,L1-DCX-126AJ-SW12_VS50,B04_18,Online,DQAI017_S5_P1,10:00:00:00:C9:74:C0:4B,146AQ_AIR/62 AI_MDA,A_P08
548,L1-DCX-126AJ-SW12_VS50,B04_19,Online,DQAH189_S2_P1,10:00:00:00:C9:79:C4:BB,146AM_AIR/62AH_MDA,I_P06
549,L1-DCX-126AJ-SW12_VS50,B04_20,Online,DQAH189_S3_P0,10:00:00:00:C9:76:24:B0,146AM_AIR/62AH_MDA,I_P07
550,L1-DCX-126AJ-SW12_VS50,B04_21,Online,DQAH189_S3_P1,10:00:00:00:C9:76:24:B1,146AM_AIR/62AH_MDA,I_P08
551,L1-DCX-126AJ-SW12_VS50,B04_22,Online,DQAI162_S2_P1,10:00:00:90:FA:07:9F:E7,146AK_AIR/62 AI_MDA,A_P04
552,L1-DCX-126AJ-SW12_VS50,B04_23,Online,DQAI162_S3_P0,10:00:00:90:FA:07:0E:74,146AK_AIR/62 AI_MDA,A_P05
553,L1-DCX-126AJ-SW12_VS50,B04_24,Online,DQAI162_S3_P1,10:00:00:90:FA:07:0E:75,146AK_AIR/62 AI_MDA,A_P06
554,L1-DCX-126AJ-SW12_VS50,B04_25,Online,DQAI123_S2_P1,10:00:00:00:C9:8C:E4:6F,146AK_AIR/62 AI_MDA,D_P10
555,L1-DCX-126AJ-SW12_VS50,B04_26,Online,DQAI123_S3_P0,10:00:00:00:C9:8C:EB:F8,146AK_AIR/62 AI_MDA,D_P11
556,L1-DCX-126AJ-SW12_VS50,B04_27,Online,DQAI123_S3_P1,10:00:00:00:C9:8C:EB:F9,146AK_AIR/62 AI_MDA,D_P12
557,L1-DCX-126AJ-SW12_VS50,B04_28,Online,DQAH193_S2_P1,21:00:00:1B:32:1C:43:7B,146AK_AIR/62 AI_MDA,E_P09
558,L1-DCX-126AJ-SW12_VS50,B04_29,Online,DQAH193_S2_P2,21:01:00:1B:32:3C:43:7B,146AK_AIR/62 AI_MDA,E_P10
559,L1-DCX-126AJ-SW12_VS50,B04_30,Online,DQAI119_S3_P0,,146AK_AIR/62 AI_MDA,E_P11
560,L1-DCX-126AJ-SW12_VS50,B04_31,Online,DQAI119_S3_P1,,146AK_AIR/62 AI_MDA,E_P12
561,L1-DCX-126AJ-SW12_VS50,B04_32,Online,DLQA0090_C3_P0,10:00:00:00:C9:E3:D7:DC,146AM_AIR/62AH_MDA,M_P01
562,L1-DCX-126AJ-SW12_VS50,B04_33,Online,DLQA0090_C3_P1,10:00:00:00:C9:E3:D7:DD,146AM_AIR/62AH_MDA,M_P02
563,L1-DCX-126AJ-SW12_VS50,B04_34,Online,DLQA0090_C4_P0,10:00:00:00:C9:E3:CC:5A,146AM_AIR/62AH_MDA,M_P03
564,L1-DCX-126AJ-SW12_VS50,B04_35,Online,DLQA0090_C4_P1,10:00:00:00:C9:E3:CC:5B,146AM_AIR/62AH_MDA,M_P04
565,L1-DCX-126AJ-SW12_VS50,B04_36,Open, ,, , 
566,L1-DCX-126AJ-SW12_VS50,B04_37,RITM0403584,OLCN1_04_04,50:00:09:73:98:02:84:C4,132AZ_AIR/62 AI_MDA,D_P04
567,L1-DCX-126AJ-SW12_VS50,B04_38,RITM0403584,OIEN1_07G_P0,50:00:09:73:00:04:ED:98,126BI_AIR/62 AJ_MDA,C_P05
568,L1-DCX-126AJ-SW12_VS50,B04_39,RITM0403584,OIEN1_08G_P0,50:00:09:73:00:04:ED:9C,126BI_AIR/62 AJ_MDA,C_P06
569,L1-DCX-126AJ-SW12_VS50,B04_40,Online,DQAI119_S2_P0,10:00:00:00:C9:FC:3D:62,146AK_AIR/62 AI_MDA,G_P07
570,L1-DCX-126AJ-SW12_VS50,B04_41,Online,DQAI119_S2_P1,10:00:00:00:C9:FC:3D:63,146AK_AIR/62 AI_MDA,G_P08
571,L1-DCX-126AJ-SW12_VS50,B04_42,Online,OLAN1_02_08,50:00:09:73:98:02:74:48,132AM_AIR/62AH_MDA,E_P03
572,L1-DCX-126AJ-SW12_VS50,B04_43,Online,OLAN1_02_09,50:00:09:73:98:02:74:49,132AM_AIR/62AH_MDA,E_P04
573,L1-DCX-126AJ-SW12_VS50,B04_44,Online,DQAI162_S5_P1,10:00:00:90:FA:07:0B:0B,146AK_AIR/62 AI_MDA,F_P02
574,L1-DCX-126AJ-SW12_VS50,B04_45,Open, ,, , 
575,L1-DCX-126AJ-SW12_VS50,B04_46,Open, ,, , 
576,L1-DCX-126AJ-SW12_VS50,B04_47,Open, ,, , 
577,L1-DCX-126AJ-SW12_VS50,B09_00,Reserved, ,, , 
578,L1-DCX-126AJ-SW12_VS50,B09_01,Reserved, ,, , 
579,L1-DCX-126AJ-SW12_VS50,B09_02,Reserved, ,, , 
580,L1-DCX-126AJ-SW12_VS50,B09_03,Reserved, ,, , 
581,L1-DCX-126AJ-SW12_VS50,B09_04,Online,ODAN1_01_24,50:00:09:73:A0:00:08:18,126BI_AIR/62 AJ_MDA,A_P03
582,L1-DCX-126AJ-SW12_VS50,B09_05,Online,ODAN1_01_25,50:00:09:73:A0:00:08:19,126BI_AIR/62 AJ_MDA,A_P04
583,L1-DCX-126AJ-SW12_VS50,B09_06,Online,ODAN1_01_26,50:00:09:73:A0:00:08:1A,126BI_AIR/62 AJ_MDA,A_P05
584,L1-DCX-126AJ-SW12_VS50,B09_07,Online,ODAN1_01_27,50:00:09:73:A0:00:08:1B,126BI_AIR/62 AJ_MDA,A_P06
585,L1-DCX-126AJ-SW12_VS50,B09_08,Online,ODAN1_02_24,50:00:09:73:A0:00:08:58,126BI_AIR/62 AJ_MDA,A_P07
586,L1-DCX-126AJ-SW12_VS50,B09_09,Online,ODAN1_02_25,50:00:09:73:A0:00:08:59,126BI_AIR/62 AJ_MDA,A_P08
587,L1-DCX-126AJ-SW12_VS50,B09_10,Online,ODAN1_02_26,50:00:09:73:A0:00:08:5A,126BI_AIR/62 AJ_MDA,A_P09
588,L1-DCX-126AJ-SW12_VS50,B09_11,Online,ODAN1_02_27,50:00:09:73:A0:00:08:5B,126BI_AIR/62 AJ_MDA,A_P10
589,L1-DCX-126AJ-SW12_VS50,B09_12,Online,DQAH180_S0_P0,10:00:00:00:C9:83:55:A2,146AE_AIR/62AH_MDA,K_P07
590,L1-DCX-126AJ-SW12_VS50,B09_13,Online,DQAH180_S0_P1,10:00:00:00:C9:83:55:A3,146AE_AIR/62AH_MDA,K_P08
591,L1-DCX-126AJ-SW12_VS50,B09_14,Online,DQAH180_S1_P0,10:00:00:00:C9:83:2E:F8,146AE_AIR/62AH_MDA,K_P09
592,L1-DCX-126AJ-SW12_VS50,B09_15,Online,DQAH180_S1_P1,10:00:00:00:C9:83:2E:F9,146AE_AIR/62AH_MDA,K_P10
593,L1-DCX-126AJ-SW12_VS50,B09_16,Online,DQAH180_S3_P0,10:00:00:00:C9:83:2E:3A,146AE_AIR/62AH_MDA,K_P11
594,L1-DCX-126AJ-SW12_VS50,B09_17,Online,DQAF3043_S3_P1,50:01:43:80:09:AF:7C:B4,146AQ_AIR/62 AI_MDA,A_P09
595,L1-DCX-126AJ-SW12_VS50,B09_18,Online,DQAF3043_S3_P2,50:01:43:80:09:AF:7C:B6,146AQ_AIR/62 AI_MDA,A_P10
596,L1-DCX-126AJ-SW12_VS50,B09_19,Online,DQAF3043_S5_P1,50:01:43:80:09:AD:DF:FC,146AQ_AIR/62 AI_MDA,A_P11
597,L1-DCX-126AJ-SW12_VS50,B09_20,Online,DQAH188_S1_P0,10:00:00:00:C9:6E:DB:B2,146AM_AIR/62AH_MDA,H_P11
598,L1-DCX-126AJ-SW12_VS50,B09_21,Online,DQAH188_S1_P1,10:00:00:00:C9:6E:DB:B3,146AM_AIR/62AH_MDA,H_P12
599,L1-DCX-126AJ-SW12_VS50,B09_22,Open, ,, , 
600,L1-DCX-126AJ-SW12_VS50,B09_23,Open, ,, , 
601,L1-DCX-126AJ-SW12_VS50,B09_24,Open, ,, , 
602,L1-DCX-126AJ-SW12_VS50,B09_25,Online,DQAJ093_S1_P0,10:00:00:00:C9:8A:B9:70,146AK_AIR/62 AI_MDA,B_P03
603,L1-DCX-126AJ-SW12_VS50,B09_26,Online,DQAJ093_S1_P1,10:00:00:00:C9:8A:B9:71,146AK_AIR/62 AI_MDA,B_P04
604,L1-DCX-126AJ-SW12_VS50,B09_27,Online,DQAJ093_S2_P0,10:00:00:00:C9:C2:DE:4E,146AK_AIR/62 AI_MDA,B_P05
605,L1-DCX-126AJ-SW12_VS50,B09_28,Online,DQAJ093_S2_P1,10:00:00:00:C9:C2:DE:4F,146AK_AIR/62 AI_MDA,B_P06
606,L1-DCX-126AJ-SW12_VS50,B09_29,Online,DQAI157_S1_P0,10:00:00:90:FA:53:F5:70,146AK_AIR/62 AI_MDA,B_P11
607,L1-DCX-126AJ-SW12_VS50,B09_30,Online,DQAI157_S1_P1,10:00:00:90:FA:53:F5:71,146AK_AIR/62 AI_MDA,B_P12
608,L1-DCX-126AJ-SW12_VS50,B09_31,Online,DQAI157_S2_P0,10:00:00:90:FA:53:F3:C8,146AK_AIR/62 AI_MDA,C_P01
609,L1-DCX-126AJ-SW12_VS50,B09_32,Online,DQAI157_S2_P1,10:00:00:90:FA:53:F3:C9,146AK_AIR/62 AI_MDA,C_P02
610,L1-DCX-126AJ-SW12_VS50,B09_33,Online,DQAI159_S1_P0,10:00:00:00:C9:FB:E4:30,146AK_AIR/62 AI_MDA,C_P07
611,L1-DCX-126AJ-SW12_VS50,B09_34,Online,DQAI159_S1_P1,10:00:00:00:C9:FB:E4:31,146AK_AIR/62 AI_MDA,C_P08
612,L1-DCX-126AJ-SW12_VS50,B09_35,Online,DQAI159_S2_P0,10:00:00:00:C9:FC:4A:56,146AK_AIR/62 AI_MDA,C_P09
613,L1-DCX-126AJ-SW12_VS50,B09_36,Online,DQAI159_S2_P1,10:00:00:00:C9:FC:4A:57,146AK_AIR/62 AI_MDA,C_P10
614,L1-DCX-126AJ-SW12_VS50,B09_37,Online,DQAI161_S1_P0,10:00:00:00:C9:FC:1C:24,146AK_AIR/62 AI_MDA,H_P05
615,L1-DCX-126AJ-SW12_VS50,B09_38,Online,DQAI161_S1_P1,10:00:00:00:C9:FC:1C:25,146AK_AIR/62 AI_MDA,H_P06
616,L1-DCX-126AJ-SW12_VS50,B09_39,VMDown,DQAI161_S2_P0,10:00:00:00:C9:FC:4C:84,146AK_AIR/62 AI_MDA,H_P07
617,L1-DCX-126AJ-SW12_VS50,B09_40,VMDown,DQAI161_S2_P1,10:00:00:00:C9:FC:4C:85,146AK_AIR/62 AI_MDA,H_P08
618,L1-DCX-126AJ-SW12_VS50,B09_41,Online,DQAI077_S3_P1,50:06:0B:00:00:66:7B:A0,146AE_AIR/62AH_MDA,M_P01
619,L1-DCX-126AJ-SW12_VS50,B09_42,Online,DQAI077_S3_P2,50:06:0B:00:00:66:7B:A2,146AE_AIR/62AH_MDA,M_P02
620,L1-DCX-126AJ-SW12_VS50,B09_43,Online,DQAH209_S4_P1,50:01:43:80:02:99:9C:F8,146AE_AIR/62AH_MDA,M_P03
621,L1-DCX-126AJ-SW12_VS50,B09_44,Online,DQAF1003_S0_P0,10:00:00:00:C9:79:ED:F8,146AQ_AIR/62 AI_MDA,B_P11
622,L1-DCX-126AJ-SW12_VS50,B09_45,Online,DQAF1003_S0_P1,10:00:00:00:C9:79:ED:F9,146AQ_AIR/62 AI_MDA,B_P12
623,L1-DCX-126AJ-SW12_VS50,B09_46,Online,DQAF1003_S1_P0,10:00:00:00:C9:79:EB:28,146AQ_AIR/62 AI_MDA,C_P01
624,L1-DCX-126AJ-SW12_VS50,B09_47,Open, ,, , 
625,L1-DCX-126AJ-SW12_VS50,B10_00,Reserved, ,, , 
626,L1-DCX-126AJ-SW12_VS50,B10_01,Reserved, ,, , 
627,L1-DCX-126AJ-SW12_VS50,B10_02,Reserved, ,, , 
628,L1-DCX-126AJ-SW12_VS50,B10_03,Reserved, ,, , 
629,L1-DCX-126AJ-SW12_VS50,B10_04,Online,ODAN1_03_24,50:00:09:73:A0:00:08:98,126BI_AIR/62 AJ_MDA,A_P11
630,L1-DCX-126AJ-SW12_VS50,B10_05,Online,ODAN1_03_25,50:00:09:73:A0:00:08:99,126BI_AIR/62 AJ_MDA,A_P12
631,L1-DCX-126AJ-SW12_VS50,B10_06,Online,ODAN1_03_26,50:00:09:73:A0:00:08:9A,126BI_AIR/62 AJ_MDA,B_P01
632,L1-DCX-126AJ-SW12_VS50,B10_07,Online,ODAN1_03_27,50:00:09:73:A0:00:08:9B,126BI_AIR/62 AJ_MDA,B_P02
633,L1-DCX-126AJ-SW12_VS50,B10_08,Online,ODAN1_04_24,50:00:09:73:A0:00:08:D8,126BI_AIR/62 AJ_MDA,B_P03
634,L1-DCX-126AJ-SW12_VS50,B10_09,Online,ODAN1_04_25,50:00:09:73:A0:00:08:D9,126BI_AIR/62 AJ_MDA,B_P04
635,L1-DCX-126AJ-SW12_VS50,B10_10,Online,ODAN1_04_26,50:00:09:73:A0:00:08:DA,126BI_AIR/62 AJ_MDA,B_P05
636,L1-DCX-126AJ-SW12_VS50,B10_11,Online,ODAN1_04_27,50:00:09:73:A0:00:08:DB,126BI_AIR/62 AJ_MDA,B_P06
637,L1-DCX-126AJ-SW12_VS50,B10_12,Online,DQAH180_S3_P1,10:00:00:00:C9:83:2E:3B,146AE_AIR/62AH_MDA,K_P12
638,L1-DCX-126AJ-SW12_VS50,B10_13,Open, ,, , 
639,L1-DCX-126AJ-SW12_VS50,B10_14,Open, ,, , 
640,L1-DCX-126AJ-SW12_VS50,B10_15,Online,DQAH180_S4_P0,10:00:00:00:C9:83:2E:DC,146AE_AIR/62AH_MDA,L_P03
641,L1-DCX-126AJ-SW12_VS50,B10_16,Online,DQAH180_S4_P1,10:00:00:00:C9:83:2E:DD,146AE_AIR/62AH_MDA,L_P04
642,L1-DCX-126AJ-SW12_VS50,B10_17,Online,DQAF3043_S5_P2,50:01:43:80:09:AD:DF:FE,146AQ_AIR/62 AI_MDA,A_P12
643,L1-DCX-126AJ-SW12_VS50,B10_18,Online,DQAF3043_S6_P1,50:01:43:80:09:AF:7D:E0,146AQ_AIR/62 AI_MDA,B_P01
644,L1-DCX-126AJ-SW12_VS50,B10_19,Online,DQAF3043_S6_P2,50:01:43:80:09:AF:7D:E2,146AQ_AIR/62 AI_MDA,B_P02
645,L1-DCX-126AJ-SW12_VS50,B10_20,Online,DQAH188_S2_P0,10:00:00:00:C9:6E:DB:EA,146AM_AIR/62AH_MDA,I_P01
646,L1-DCX-126AJ-SW12_VS50,B10_21,Online,DQAH188_S2_P1,10:00:00:00:C9:6E:DB:EB,146AM_AIR/62AH_MDA,I_P02
647,L1-DCX-126AJ-SW12_VS50,B10_22,Open, ,, , 
648,L1-DCX-126AJ-SW12_VS50,B10_23,Open, ,, , 
649,L1-DCX-126AJ-SW12_VS50,B10_24,Open, ,, , 
650,L1-DCX-126AJ-SW12_VS50,B10_25,Online,DQAJ093_S3_P0,10:00:00:00:C9:C2:DE:48,146AK_AIR/62 AI_MDA,B_P07
651,L1-DCX-126AJ-SW12_VS50,B10_26,Online,DQAJ093_S3_P1,10:00:00:00:C9:C2:DE:49,146AK_AIR/62 AI_MDA,B_P08
652,L1-DCX-126AJ-SW12_VS50,B10_27,Online,DQAJ093_S5_P1,21:00:00:24:FF:57:23:D2,146AK_AIR/62 AI_MDA,B_P09
653,L1-DCX-126AJ-SW12_VS50,B10_28,Online,DQAJ093_S5_P2,21:00:00:24:FF:57:23:D3,146AK_AIR/62 AI_MDA,B_P10
654,L1-DCX-126AJ-SW12_VS50,B10_29,Online,DQAI157_S3_P0,10:00:00:90:FA:05:00:B0,146AK_AIR/62 AI_MDA,C_P03
655,L1-DCX-126AJ-SW12_VS50,B10_30,Online,DQAI157_S3_P1,10:00:00:90:FA:05:00:B1,146AK_AIR/62 AI_MDA,C_P04
656,L1-DCX-126AJ-SW12_VS50,B10_31,Online,DQAI157_S5_P0,10:00:00:90:FA:07:0A:B4,146AK_AIR/62 AI_MDA,C_P05
657,L1-DCX-126AJ-SW12_VS50,B10_32,Online,DQAI157_S5_P1,10:00:00:90:FA:07:0A:B5,146AK_AIR/62 AI_MDA,C_P06
658,L1-DCX-126AJ-SW12_VS50,B10_33,Online,DQAI159_S3_P0,10:00:00:00:C9:FC:13:48,146AK_AIR/62 AI_MDA,C_P11
659,L1-DCX-126AJ-SW12_VS50,B10_34,Online,DQAI159_S3_P1,10:00:00:00:C9:FC:13:49,146AK_AIR/62 AI_MDA,C_P12
660,L1-DCX-126AJ-SW12_VS50,B10_35,Online,DQAI159_S5_P0,10:00:00:00:C9:FB:EE:C1,146AK_AIR/62 AI_MDA,D_P01
661,L1-DCX-126AJ-SW12_VS50,B10_36,Online,DQAI159_S5_P1,10:00:00:00:C9:FB:EE:C0,146AK_AIR/62 AI_MDA,D_P02
662,L1-DCX-126AJ-SW12_VS50,B10_37,Online,DQAI161_S3_P0,10:00:00:00:C9:FC:1B:C2,146AK_AIR/62 AI_MDA,H_P09
663,L1-DCX-126AJ-SW12_VS50,B10_38,Online,DQAI161_S3_P1,10:00:00:00:C9:FC:1B:C3,146AK_AIR/62 AI_MDA,H_P10
664,L1-DCX-126AJ-SW12_VS50,B10_39,VMDown,DQAI161_S5_P0,10:00:00:00:C9:FC:4C:E4,146AK_AIR/62 AI_MDA,H_P11
665,L1-DCX-126AJ-SW12_VS50,B10_40,VMDown,DQAI161_S5_P1,10:00:00:00:C9:FC:4C:E5,146AK_AIR/62 AI_MDA,H_P12
666,L1-DCX-126AJ-SW12_VS50,B10_41,Online,DQAH209_S4_P2,50:01:43:80:02:99:9C:FA,146AE_AIR/62AH_MDA,M_P04
667,L1-DCX-126AJ-SW12_VS50,B10_42,Online,DQAH209_S5_P1,50:01:43:80:00:AC:E1:B4,146AE_AIR/62AH_MDA,M_P05
668,L1-DCX-126AJ-SW12_VS50,B10_43,Online,DQAH209_S5_P2,50:01:43:80:00:AC:E1:B6,146AE_AIR/62AH_MDA,M_P06
669,L1-DCX-126AJ-SW12_VS50,B10_44,Online,DQAF1003_S1_P1,10:00:00:00:C9:79:EB:29,146AQ_AIR/62 AI_MDA,C_P02
670,L1-DCX-126AJ-SW12_VS50,B10_45,Online,DQAF1003_S2_P0,10:00:00:00:C9:79:F9:3C,146AQ_AIR/62 AI_MDA,C_P03
671,L1-DCX-126AJ-SW12_VS50,B10_46,Online,DQAF1003_S2_P1,10:00:00:00:C9:79:F9:3D,146AQ_AIR/62 AI_MDA,C_P04
672,L1-DCX-126AJ-SW12_VS50,B10_47,Open, ,, , 
673,L1-DCX-126AJ-SW12_VS50,B11_00,Reserved, ,, , 
674,L1-DCX-126AJ-SW12_VS50,B11_01,Reserved, ,, , 
675,L1-DCX-126AJ-SW12_VS50,B11_02,Reserved, ,, , 
676,L1-DCX-126AJ-SW12_VS50,B11_03,Reserved, ,, , 
677,L1-DCX-126AJ-SW12_VS50,B11_04,Online,ODAN1_01_08,50:00:09:73:A0:00:08:08,126BI_AIR/62 AJ_MDA,B_P07
678,L1-DCX-126AJ-SW12_VS50,B11_05,Online,ODAN1_01_09,50:00:09:73:A0:00:08:09,126BI_AIR/62 AJ_MDA,B_P08
679,L1-DCX-126AJ-SW12_VS50,B11_06,Online,ODAN1_02_08,50:00:09:73:A0:00:08:48,126BI_AIR/62 AJ_MDA,B_P09
680,L1-DCX-126AJ-SW12_VS50,B11_07,Online,ODAN1_02_09,50:00:09:73:A0:00:08:49,126BI_AIR/62 AJ_MDA,B_P10
681,L1-DCX-126AJ-SW12_VS50,B11_08,Online,ODAN1_03_08,50:00:09:73:A0:00:08:88,126BI_AIR/62 AJ_MDA,B_P11
682,L1-DCX-126AJ-SW12_VS50,B11_09,Online,ODAN1_03_09,50:00:09:73:A0:00:08:89,126BI_AIR/62 AJ_MDA,B_P12
683,L1-DCX-126AJ-SW12_VS50,B11_10,Online,ODAN1_04_08,50:00:09:73:A0:00:08:C8,126BI_AIR/62 AJ_MDA,C_P01
684,L1-DCX-126AJ-SW12_VS50,B11_11,Online,ODAN1_04_09,50:00:09:73:A0:00:08:C9,126BI_AIR/62 AJ_MDA,C_P02
685,L1-DCX-126AJ-SW12_VS50,B11_12,Online,DQAI076_S1_P0,10:00:00:00:C9:FC:3E:D0,142AZ_AIR/62 AI_MDA,D_P11
686,L1-DCX-126AJ-SW12_VS50,B11_13,Online,DQAI076_S1_P1,10:00:00:00:C9:FC:3E:D1,142AZ_AIR/62 AI_MDA,D_P12
687,L1-DCX-126AJ-SW12_VS50,B11_14,Online,DQAI076_S2_P0,10:00:00:00:C9:FC:44:D0,142AZ_AIR/62 AI_MDA,E_P01
688,L1-DCX-126AJ-SW12_VS50,B11_15,Online,DQAI076_S2_P1,10:00:00:00:C9:FC:44:D1,142AZ_AIR/62 AI_MDA,E_P02
689,L1-DCX-126AJ-SW12_VS50,B11_16,Online,DQAI076_S3_P0,10:00:00:00:C9:FC:3E:C2,142AZ_AIR/62 AI_MDA,E_P03
690,L1-DCX-126AJ-SW12_VS50,B11_17,Online,DQAI076_S3_P1,10:00:00:00:C9:FC:3E:C3,142AZ_AIR/62 AI_MDA,E_P04
691,L1-DCX-126AJ-SW12_VS50,B11_18,Online,DQAH207_S1_P0,10:00:00:00:C9:D2:6B:74,142AZ_AIR/62 AI_MDA,E_P05
692,L1-DCX-126AJ-SW12_VS50,B11_19,Online,DQAH207_S1_P1,10:00:00:00:C9:D2:6B:75,142AZ_AIR/62 AI_MDA,E_P06
693,L1-DCX-126AJ-SW12_VS50,B11_20,Online,DQAH207_S2_P0,10:00:00:00:C9:FC:3A:5A,142AZ_AIR/62 AI_MDA,E_P07
694,L1-DCX-126AJ-SW12_VS50,B11_21,Online,DQAH207_S2_P1,10:00:00:00:C9:FC:3A:5B,142AZ_AIR/62 AI_MDA,E_P08
695,L1-DCX-126AJ-SW12_VS50,B11_22,Online,DQAH207_S3_P0,10:00:00:00:C9:FC:40:86,142AZ_AIR/62 AI_MDA,E_P09
696,L1-DCX-126AJ-SW12_VS50,B11_23,Online,DQAH207_S3_P1,10:00:00:00:C9:FC:40:87,142AZ_AIR/62 AI_MDA,E_P10
697,L1-DCX-126AJ-SW12_VS50,B11_24,Open, ,, , 
698,L1-DCX-126AJ-SW12_VS50,B11_25,Open, ,, , 
699,L1-DCX-126AJ-SW12_VS50,B11_26,Open, ,, , 
700,L1-DCX-126AJ-SW12_VS50,B11_27,Open, ,, , 
701,L1-DCX-126AJ-SW12_VS50,B11_28,RITM0480984,DQAH207_S4_P0,,142AZ_AIR/62 AI_MDA,G_P03
702,L1-DCX-126AJ-SW12_VS50,B11_29,RITM0480984,DQAH207_S4_P1,,142AZ_AIR/62 AI_MDA,G_P04
703,L1-DCX-126AJ-SW12_VS50,B11_30,RITM0480984,DQAI076_S4_P0,,142AZ_AIR/62 AI_MDA,G_P05
704,L1-DCX-126AJ-SW12_VS50,B11_31,RITM0480984,DQAI076_S4_P1,,142AZ_AIR/62 AI_MDA,G_P06
705,L1-DCX-126AJ-SW12_VS50,B11_32,Open, ,, , 
706,L1-DCX-126AJ-SW12_VS50,B11_33,Open, ,, , 
707,L1-DCX-126AJ-SW12_VS50,B11_34,Open, ,, , 
708,L1-DCX-126AJ-SW12_VS50,B11_35,Open, ,, , 
709,L1-DCX-126AJ-SW12_VS50,B11_36,Open, ,, , 
710,L1-DCX-126AJ-SW12_VS50,B11_37,Open, ,, , 
711,L1-DCX-126AJ-SW12_VS50,B11_38,Open, ,, , 
712,L1-DCX-126AJ-SW12_VS50,B11_39,Open, ,, , 
713,L1-DCX-126AJ-SW12_VS50,B11_40,Open, ,, , 
714,L1-DCX-126AJ-SW12_VS50,B11_41,Open, ,, , 
715,L1-DCX-126AJ-SW12_VS50,B11_42,Open, ,, , 
716,L1-DCX-126AJ-SW12_VS50,B11_43,Open, ,, , 
717,L1-DCX-126AJ-SW12_VS50,B11_44,Open, ,, , 
718,L1-DCX-126AJ-SW12_VS50,B11_45,Open, ,, , 
719,L1-DCX-126AJ-SW12_VS50,B11_46,Open, ,, , 
720,L1-DCX-126AJ-SW12_VS50,B11_47,Open, ,, , 
721,L1-DCX-126AJ-SW12_VS50,B12_00,Reserved, ,, , 
722,L1-DCX-126AJ-SW12_VS50,B12_01,Reserved, ,, , 
723,L1-DCX-126AJ-SW12_VS50,B12_02,Reserved, ,, , 
724,L1-DCX-126AJ-SW12_VS50,B12_03,Reserved, ,, , 
725,L1-DCX-126AJ-SW12_VS50,B12_04,RITM0406878,ODBN1_02_06,50:00:09:73:A0:05:04:46,142AM_AIR/62AH_MDA,E_P01
726,L1-DCX-126AJ-SW12_VS50,B12_05,RITM0406878,ODBN1_03_06,50:00:09:73:A0:05:04:86,142AM_AIR/62AH_MDA,E_P02
727,L1-DCX-126AJ-SW12_VS50,B12_06,RITM0406878,DQAI044_C1_C1_P0,,146AK_AIR/62 AI_MDA,M_P07
728,L1-DCX-126AJ-SW12_VS50,B12_07,RITM0406878,DQAI044_C1_C1_P1,,146AK_AIR/62 AI_MDA,M_P08
729,L1-DCX-126AJ-SW12_VS50,B12_08,RITM0406878,DQAI044_C1_C2_P0,10:00:00:00:C9:C8:B9:E8,146AK_AIR/62 AI_MDA,M_P09
730,L1-DCX-126AJ-SW12_VS50,B12_09,RITM0406878,DQAI044_C1_C2_P1,10:00:00:00:C9:C8:B9:E9,146AK_AIR/62 AI_MDA,M_P10
731,L1-DCX-126AJ-SW12_VS50,B12_10,RITM0406878,DQAI044_C1_C3_P0,10:00:00:00:C9:D8:D5:40,146AK_AIR/62 AI_MDA,M_P11
